longitude,latitude,livingArea,years_since_built,GasStation_Count,GolfCourse_Count,average_bar_rating,household_income,TraderJoes_distance,best_school_rating,coast_distance,price
-117.28999,33.061573,2636.0,5.0,12.0,1.0,3.15,141329.0,1.98109693,5.0,18.70679555,1700000
-117.05241,32.922638,3110.0,19.0,4.0,0.0,4.1,169448.0,3.6852287,5.0,11.0206664,1950000
-117.08474,32.918446,1937.0,36.0,5.0,0.0,3.9,169448.0,1.78831489,5.0,12.97837721,1567500
-117.12944,33.019367,1787.0,4.0,1.0,2.0,4.006666666666667,166804.0,4.07459566,5.0,74.21246245,1145000
-121.958206,37.352016,1329.0,2.0,15.0,1.0,-1.0,119356.0,2.78694838,5.0,4.79510772,1365000
-121.958206,37.352016,1152.0,2.0,15.0,1.0,-1.0,119356.0,2.78694838,5.0,4.79510772,1100000
-118.15569,33.76458,3820.0,88.0,16.0,2.0,3.9,107889.0,2.71987702,5.0,2.61873595,2400000
-118.380325,33.8202,1608.0,69.0,16.0,2.0,4.1,120008.0,0.33822198,5.0,14.132025,2006000
-118.37627,33.84235,2070.0,5.0,17.0,1.0,-1.0,120008.0,1.48616914,5.0,0.19520177,1550000
-118.12925,34.050385,3296.0,70.0,21.0,2.0,4.4,83490.0,4.86202778,4.9,2.31723149,1605000
-117.80954,33.903683,2453.0,11.0,5.0,2.0,-1.0,142900.0,1.37782029,4.7,0.39976205,1180000
-118.45725,34.440945,2992.0,5.0,4.0,0.0,-1.0,137626.0,4.60790579,5.0,1.42572884,1170000
-121.93458,37.50325,2493.0,5.0,14.0,0.0,4.4,219913.0,3.95185689,4.9,0.20146774,1650000
-117.83952,33.903965,2293.0,7.0,9.0,3.0,-1.0,142900.0,1.84130482,5.0,1.60250538,1460000
-122.407524,37.775455,2980.0,117.0,29.0,0.0,-1.0,111028.0,0.30600575,5.0,0.58979539,1185000
-117.25537,33.129105,1731.0,5.0,7.0,3.0,-1.0,163402.0,0.17313817,5.0,2.45887441,1139000
-119.21179,34.293888,2483.0,34.0,1.0,0.0,4.25,96895.0,2.46308028,5.0,0.82236215,1375000
-119.20664,34.290653,2347.0,59.0,3.0,0.0,-1.0,96895.0,2.26802738,5.0,1.96086159,1500000
-119.22386,34.189648,1700.0,7.0,10.0,1.0,-1.0,100074.0,4.70071834,5.0,12.73272351,1185000
-119.26897,34.2724,1488.0,94.0,18.0,0.0,-1.0,80363.0,1.12941607,5.0,2.10698317,1232000
-122.26841,37.565025,2249.0,4.0,5.0,1.0,-1.0,182699.0,2.00736774,5.0,3.39107716,1780000
-118.37242,33.87593,2540.0,4.0,27.0,2.0,-1.0,143785.0,0.91101439,5.0,0.3214198,2000000
-122.41245,37.701508,2914.0,4.0,7.0,2.0,-1.0,111795.0,3.11957883,5.0,2.47135041,1800000
-121.93574,37.504536,1787.0,4.0,15.0,0.0,-1.0,219913.0,3.84455345,5.0,12.69882088,1180000
-121.93484,37.50507,2034.0,4.0,14.0,0.0,-1.0,219913.0,3.85487124,5.0,27.95981796,1288000
-121.93574,37.504536,1725.0,4.0,15.0,0.0,-1.0,219913.0,3.84455345,5.0,12.69882088,1160000
-122.23212,37.4679,2517.0,53.0,29.0,2.0,-1.0,139810.0,2.16734467,5.0,0.47915954,2200000
-121.87422,36.953606,1843.0,41.0,1.0,1.0,4.4,136506.0,5.52797468,5.0,12.64680321,1281000
-121.99956,36.96711,947.0,76.0,16.0,1.0,-1.0,101291.0,1.45898567,5.0,66.85258867,1694000
-121.9768,36.980717,3097.0,22.0,20.0,1.0,-1.0,101291.0,0.43497985,5.0,28.44804133,1720000
-121.9872,36.973877,2009.0,26.0,19.0,1.0,-1.0,101291.0,1.03655102,5.0,2.14528941,1850000
-118.38692,33.831608,2374.0,23.0,13.0,1.0,-1.0,120008.0,0.94069934,5.0,0.51924538,1850000
-118.15569,33.76458,3820.0,88.0,16.0,2.0,3.9,107889.0,2.71987702,5.0,2.61873595,2400000
-118.38766,33.831944,2163.0,22.0,12.0,1.0,3.5,120008.0,0.96804672,5.0,1.85852642,1875000
-117.256165,33.128456,2081.0,4.0,7.0,2.0,-1.0,163402.0,0.15127485,5.0,66.86578596,1455500
-118.074936,33.809452,2188.0,4.0,16.0,2.0,-1.0,131660.0,2.00080564,5.0,0.44506934,1200000
-117.85334,33.930344,3408.0,12.0,4.0,2.0,-1.0,114444.0,1.68082384,5.0,0.1093197,2200000
-117.060524,32.95381,3033.0,3.0,11.0,1.0,-1.0,135943.0,2.1090871,5.0,1.76910098,2099000
-121.586,36.98815,3119.0,4.0,11.0,2.0,-1.0,128977.0,10.25448321,5.0,0.23680063,1250000
-121.59014,37.010197,2426.0,46.0,16.0,2.0,-1.0,128977.0,8.73684888,5.0,1.85683665,1300000
-121.95832,37.561127,1848.0,4.0,8.0,1.0,-1.0,219913.0,1.95018348,5.0,13.96156721,1410000
-117.09439,32.9695,1935.0,4.0,10.0,1.0,-1.0,146754.0,1.42148671,4.9,14.2087819,1410000
-121.93346,37.503773,1730.0,4.0,14.0,0.0,-1.0,219913.0,3.97114066,4.9,14.2087819,1140000
-117.820755,33.7993,4582.0,53.0,18.0,0.0,-1.0,116618.0,1.99052806,5.0,14.2087819,1900000
-122.50474,37.73585,1068.0,4.0,9.0,3.0,-1.0,145931.0,1.6630473,4.9,13.215147,1235000
-121.94846,37.500553,1530.0,3.0,16.0,0.0,-1.0,143146.0,3.59991594,5.0,14.2087819,1115000
-121.92839,37.482517,2154.0,3.0,7.0,0.0,-1.0,219913.0,5.05130924,4.9,75.01493565,1503880
-117.17053,32.715153,1602.0,6.0,14.0,4.0,-1.0,86403.0,2.57797002,5.0,4.10600065,1310000
-118.44968,33.994255,2181.0,9.0,15.0,1.0,-1.0,111610.0,0.99375181,5.0,19.38437892,2150000
-118.46934,33.99232,1753.0,25.0,18.0,1.0,-1.0,111610.0,1.66361897,5.0,0.47956189,1990000
-117.278145,33.10968,2786.0,4.0,6.0,3.0,-1.0,141739.0,1.79184621,4.8,2.34099756,1700000
-122.26847,37.55895,1669.0,4.0,7.0,1.0,-1.0,182699.0,1.89479226,4.8,40.96151232,1488000
-117.25801,33.039986,1633.0,50.0,14.0,1.0,-1.0,141329.0,0.58684197,4.8,3.79736644,1485000
-118.65374,34.220074,4015.0,3.0,0.0,0.0,-1.0,79673.0,2.45416988,4.8,19.54953174,1800000
-121.78679,36.665344,2726.0,3.0,5.0,0.0,-1.0,89507.0,7.62217349,5.0,3.06732515,1440000
-118.4362,34.02345,1877.0,17.0,37.0,2.0,-1.0,100344.0,0.82723839,5.0,0.44623664,1283000
-119.820786,34.45288,1826.0,64.0,12.0,2.0,-1.0,79553.0,0.86239353,5.0,25.3875075,2060000
-122.39017,37.759743,1420.0,4.0,24.0,0.0,4.1,176788.0,1.21640259,5.0,3.16247222,1595000
-117.27784,33.109478,2048.0,2.0,6.0,3.0,-1.0,141739.0,1.78764665,5.0,19.60860554,1475000
-118.65736,34.219433,4015.0,3.0,0.0,0.0,-1.0,79673.0,2.56191737,5.0,3.19697006,1900000
-118.4513,34.437943,2709.0,3.0,9.0,0.0,4.45,137626.0,4.9087444,5.0,0.41233927,1150000
-122.00817,36.972427,948.0,94.0,18.0,2.0,-1.0,101291.0,0.90266543,5.0,73.17659746,1306150
-122.050545,36.956448,1316.0,3.0,5.0,0.0,4.0,101962.0,1.91087366,5.0,4.00951463,1165000
-118.6562,34.218723,4359.0,3.0,0.0,0.0,4.199999999999999,79673.0,2.48062105,5.0,19.31511836,2150000
-119.14231,35.323006,0.0,2.0,1.0,1.0,4.0,113616.0,3.54473248,5.0,0.9493775,1340115
-118.46473,34.447174,3371.0,4.0,1.0,0.0,4.199999999999999,137626.0,4.30041026,5.0,0.91057615,1150000
-121.94688,37.498116,1702.0,2.0,16.0,0.0,3.8,143146.0,3.78706656,4.9,73.78149296,1270000
-119.23574,34.190926,2232.0,2.0,2.0,1.0,-1.0,100074.0,4.76276648,5.0,3.26021467,1230000
-122.233185,37.471493,1850.0,72.0,31.0,1.0,4.1,139810.0,1.91841382,5.0,20.50236251,1500000
-122.43208,37.656403,2020.0,73.0,27.0,1.0,4.3,126916.0,0.96747896,5.0,1.38737796,1330000
-119.141624,35.322998,0.0,2.0,1.0,1.0,4.5,113616.0,3.51532206,5.0,0.85630229,1515480
-121.84975,36.615223,2681.0,0.0,15.0,3.0,4.7,80106.0,2.79546525,5.0,71.51378208,1925000
-122.043785,36.952164,987.0,60.0,5.0,0.0,4.45,101962.0,1.87901658,5.0,3.78530947,1400000
-122.425285,37.74922,1323.0,98.0,33.0,0.0,-1.0,152115.0,1.79201225,5.0,18.87572077,1500000
-118.41944,33.962807,0.0,0.0,14.0,1.0,-1.0,125692.0,1.33227412,5.0,19.7818037,1400000
-121.589424,37.010185,2426.0,46.0,16.0,2.0,-1.0,128977.0,8.74970648,5.0,19.89999578,1325000
-121.57938,37.007862,2379.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1246500
-121.57938,37.007862,2503.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1225000
-121.57938,37.007862,2379.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1248000
-121.61801,37.014076,2379.0,0.0,2.0,2.0,-1.0,128977.0,8.13423416,5.0,20.45026093,1225500
-121.57938,37.007862,2541.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1327000
-121.57938,37.007862,3459.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1528000
-121.57938,37.007862,2541.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1287000
-121.61821,37.014965,3131.0,0.0,2.0,2.0,4.5,128977.0,8.07213008,5.0,0.03170275,1432500
-121.57938,37.007862,3459.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,2000000
-118.467255,34.397366,2685.0,0.0,8.0,1.0,4.300000000000001,84503.0,4.48597928,5.0,3.84945342,1160000
-121.9451,37.5003,1712.0,2.0,15.0,0.0,4.3,143146.0,3.72241721,5.0,19.43236623,1310000
-118.63137,34.460445,4590.0,2.0,1.0,0.0,-1.0,127416.0,5.83690159,5.0,8.06679372,2205500
-118.356606,33.85894,1826.0,0.0,22.0,1.0,4.205,143785.0,0.49748607,5.0,2.34099756,1239000
-118.35624,33.858425,1825.0,0.0,22.0,1.0,4.366666666666666,143785.0,0.45674337,5.0,19.72458256,1229000
-121.94511,37.50389,1541.0,1.0,16.0,0.0,4.5,143146.0,3.52827839,5.0,3.82368168,1340000
-122.01788,37.544807,1843.0,0.0,22.0,0.0,4.2,152076.0,1.74320774,5.0,30.82472861,1498000
-121.93663,37.505093,1886.0,3.0,15.0,0.0,-1.0,219913.0,3.78285044,5.0,2.64127192,1230000
-122.01741,37.544586,2191.0,1.0,22.0,0.0,4.0,152076.0,1.71671897,5.0,0.29586411,1674425
-118.356606,33.85894,1825.0,0.0,22.0,1.0,4.205,143785.0,0.49748607,5.0,2.34099756,1229000
-121.93596,36.626873,888.0,104.0,5.0,4.0,-1.0,102553.0,1.66325039,5.0,15.30317722,1325000
-122.268555,37.56541,1866.0,0.0,5.0,1.0,-1.0,182699.0,2.00964121,5.0,14.72666173,1750000
-119.18057,34.148506,0.0,60.0,5.0,1.0,4.300000000000001,82606.0,7.68908818,5.0,15.54348203,1545830
-122.39905,37.765354,824.0,2.0,28.0,0.0,4.633333333333334,176788.0,0.59660142,5.0,16.68502136,1239000
-121.91628,36.6208,1858.0,1.0,7.0,4.0,4.121428571428572,102553.0,1.09838827,5.0,13.03472401,2476000
-118.63481,34.464058,2485.0,0.0,0.0,0.0,4.029999999999999,127416.0,6.11454633,5.0,13.03472401,1163900
-122.04639,37.3292,1596.0,1.0,22.0,2.0,4.240000000000001,222878.0,1.27695523,5.0,13.37031644,1900000
-122.04639,37.3292,1933.0,1.0,22.0,2.0,4.240000000000001,222878.0,1.27695523,5.0,13.37031644,2317000
-122.04639,37.3292,2091.0,0.0,22.0,2.0,4.240000000000001,222878.0,1.27695523,5.0,13.37031644,2002000
-122.04639,37.3292,2091.0,1.0,22.0,2.0,4.240000000000001,222878.0,1.27695523,5.0,13.37031644,2500000
-122.04639,37.3292,1596.0,0.0,22.0,2.0,4.240000000000001,222878.0,1.27695523,5.0,13.37031644,1910000
-122.04639,37.3292,2075.0,0.0,22.0,2.0,4.240000000000001,222878.0,1.27695523,5.0,13.37031644,1905000
-121.57938,37.007862,2848.0,1.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1478500
-121.62744,37.13333,2327.0,0.0,9.0,1.0,4.300000000000001,153091.0,0.61488753,5.0,17.98598274,1853660
-121.62679,37.133793,2331.0,0.0,9.0,1.0,4.300000000000001,153091.0,0.65770087,5.0,2.36987678,1835000
-121.57938,37.007862,2848.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1392000
-121.58967,36.99435,3521.0,1.0,11.0,1.0,4.7,128977.0,9.78845098,5.0,5.74058148,1692500
-121.57938,37.007862,3336.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1609500
-121.58967,36.99435,3045.0,0.0,11.0,1.0,4.7,128977.0,9.78845098,5.0,5.74058148,1534500
-121.58967,36.99435,3336.0,1.0,11.0,1.0,4.7,128977.0,9.78845098,5.0,5.74058148,1712500
-121.58967,36.99435,2848.0,0.0,11.0,1.0,4.7,128977.0,9.78845098,5.0,5.74058148,1596000
-121.59032,36.992706,3045.0,1.0,11.0,1.0,-1.0,128977.0,9.88765688,5.0,2.47457065,1424500
-121.59032,36.992706,3045.0,1.0,11.0,1.0,-1.0,128977.0,9.88765688,5.0,2.47457065,1400500
-121.57938,37.007862,3521.0,0.0,18.0,1.0,4.244999999999999,128977.0,9.08483042,5.0,67.11801612,1478289
-121.59032,36.992706,3336.0,1.0,11.0,1.0,-1.0,128977.0,9.88765688,5.0,2.47457065,1597000
-117.27708,32.830986,1240.0,76.0,5.0,2.0,4.533333333333334,136601.0,2.97207573,5.0,1.33973177,2283000
-119.28198,34.276096,1734.0,1.0,14.0,0.0,4.5,80363.0,1.8956198,5.0,0.0797526,1145000
-117.27509,33.11051,1755.0,3.0,5.0,3.0,4.2,141739.0,1.62215469,5.0,0.62399965,1380000
-121.899086,36.612812,1340.0,1.0,10.0,3.0,4.614285714285714,103946.0,1.15225961,5.0,3.96129195,1475000
-121.93529,37.501976,2860.0,0.0,14.0,0.0,4.4,219913.0,3.98639446,5.0,0.6384673,1900000
-118.435486,34.018776,2317.0,1.0,26.0,2.0,4.266666666666667,100344.0,0.76839853,5.0,1.1195588,2350000
-121.93529,37.501976,2881.0,0.0,14.0,0.0,4.4,219913.0,3.98639446,5.0,0.6384673,1822145
-118.446655,34.438805,3630.0,1.0,8.0,0.0,-1.0,137626.0,5.17909341,5.0,9.83541452,1349900
-122.09488,37.30407,1596.0,0.0,1.0,1.0,-1.0,222878.0,2.69282871,5.0,0.8847737,1910000
-121.789154,36.667404,2629.0,0.0,6.0,0.0,4.05,89507.0,7.60995448,5.0,0.54312758,1328189
-122.05048,36.956165,1650.0,1.0,5.0,0.0,-1.0,101962.0,1.92092699,5.0,73.44258113,1650000
-117.92709,33.60757,2376.0,77.0,8.0,0.0,4.0,123333.0,2.01428814,5.0,19.68321079,2200000
-118.35624,33.858425,1825.0,0.0,22.0,1.0,4.366666666666666,143785.0,0.45674337,5.0,19.72458256,1219000
-118.37876,33.85853,1825.0,0.0,15.0,0.0,4.25,143785.0,0.83607722,5.0,0.87348983,1229000
-118.50338,34.372177,2346.0,0.0,3.0,0.0,4.375,84503.0,4.29208247,5.0,74.76517624,1199999
-117.020645,32.985012,4674.0,0.0,2.0,0.0,4.300000000000001,135943.0,3.14851578,5.0,0.93079097,2354500
-121.786804,36.667492,2380.0,0.0,6.0,0.0,-1.0,89507.0,7.71423696,4.5,0.91470944,1418173
-117.020645,32.985012,4518.0,0.0,2.0,0.0,4.300000000000001,135943.0,3.14851578,5.0,0.93079097,2396500
-117.125496,32.964565,2528.0,0.0,6.0,2.0,4.464999999999999,146754.0,3.17041267,5.0,66.55063416,1476000
-118.36929,33.86891,2357.0,0.0,22.0,1.0,-1.0,143785.0,1.34364931,5.0,68.68893938,1815000
-122.44965,37.768936,1385.0,116.0,30.0,2.0,3.9,190444.0,0.99926056,5.0,1.84881085,1120000
-118.37876,33.85853,1825.0,0.0,15.0,0.0,4.25,143785.0,0.83607722,5.0,0.87348983,1219000
-119.2301,35.39419,0.0,0.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,2284000
-119.2301,35.39419,0.0,0.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,2359600
-119.2301,35.39419,0.0,1.0,1.0,0.0,-1.0,124885.0,8.12340006,5.0,0.95678474,1170000
-118.35624,33.858425,2040.0,0.0,22.0,1.0,4.366666666666666,143785.0,0.45674337,5.0,19.72458256,1359000
-117.125496,32.964565,2528.0,0.0,6.0,2.0,4.464999999999999,146754.0,3.17041267,5.0,66.55063416,1466500
-117.125496,32.964565,2260.0,0.0,6.0,2.0,4.464999999999999,146754.0,3.17041267,5.0,66.55063416,1184000
-117.125496,32.964565,1781.0,0.0,6.0,2.0,4.464999999999999,146754.0,3.17041267,5.0,66.55063416,1186000
-118.35624,33.858425,2040.0,0.0,22.0,1.0,4.366666666666666,143785.0,0.45674337,5.0,19.72458256,1359000
-118.3562,33.859215,2161.0,1.0,23.0,1.0,-1.0,143785.0,0.50675503,5.0,0.64954941,1474129
-117.020645,32.985012,4674.0,0.0,2.0,0.0,4.300000000000001,135943.0,3.14851578,5.0,0.93079097,2389000
-117.152336,32.952282,3026.0,2.0,5.0,0.0,4.0,146754.0,2.34190358,5.0,0.14025429,1980000
-117.152374,32.95239,3026.0,2.0,5.0,0.0,-1.0,146754.0,2.33785296,5.0,2.25539885,2060000
-122.1019,37.64915,1547.0,0.0,30.0,1.0,-1.0,102220.0,2.9521593,5.0,2.04124538,1154225
-117.020645,32.985012,4674.0,0.0,2.0,0.0,4.300000000000001,135943.0,3.14851578,5.0,0.93079097,2340000
-121.93817,37.34,1699.0,77.0,22.0,1.0,-1.0,119356.0,1.58281201,5.0,67.18050729,1205000
-121.93529,37.501976,3028.0,0.0,14.0,0.0,4.4,219913.0,3.98639446,5.0,0.6384673,1779995
-118.370155,33.885696,2923.0,0.0,26.0,2.0,-1.0,143785.0,0.57201682,5.0,1.07952065,2270000
-118.35619,33.85874,2161.0,0.0,22.0,1.0,-1.0,143785.0,0.47587599,5.0,1.18486714,1390129
-122.31974,37.574352,3847.0,112.0,21.0,3.0,4.1,117678.0,1.65365719,5.0,75.8446714,1820000
-118.3747,33.87013,2387.0,0.0,23.0,1.0,-1.0,143785.0,1.07833179,5.0,1.98664592,2050000
-119.78337,34.437004,3523.0,75.0,8.0,2.0,-1.0,112684.0,2.38315084,5.0,0.6025006,2500000
-122.038246,36.95383,1839.0,46.0,6.0,0.0,4.1,101962.0,1.62056507,5.0,0.4208636,1625000
-122.084564,37.67464,1569.0,0.0,36.0,0.0,4.4,96176.0,0.97273129,5.0,14.08218674,1150000
-122.03454,36.97025,1129.0,111.0,14.0,1.0,-1.0,101962.0,0.63805901,5.0,1.0836404,1425000
-122.41379,37.628662,1618.0,86.0,29.0,3.0,4.316666666666667,131669.0,1.99514671,5.0,0.47673749,1229000
-122.464424,37.7135,2700.0,1.0,23.0,4.0,4.5,104537.0,1.12167162,5.0,75.29368912,1800000
-122.273476,37.549717,1196.0,51.0,15.0,1.0,-1.0,182699.0,1.63085358,5.0,2.34624989,1270000
-119.72154,34.41729,1649.0,92.0,16.0,2.0,4.5,76130.0,1.54526055,4.4,1.67290267,1600000
-118.43501,34.01896,2070.0,1.0,26.0,2.0,-1.0,100344.0,0.73961353,5.0,2.60773619,2040000
-121.88385,36.957222,1164.0,55.0,2.0,1.0,4.2,136506.0,4.94566556,5.0,2.66942808,1300000
-119.265785,34.27,3760.0,99.0,18.0,1.0,4.357142857142857,96895.0,0.95347574,5.0,2.5905135,1550000
-118.370125,33.868706,2357.0,0.0,22.0,1.0,-1.0,143785.0,1.29374671,5.0,1.94379547,1700000
-122.460526,37.723904,1400.0,122.0,23.0,4.0,-1.0,120731.0,0.89941918,5.0,0.31977117,1145000
-122.437164,37.75915,2510.0,124.0,29.0,0.0,-1.0,184671.0,1.76689458,4.5,2.56885742,2125000
-122.40568,37.75344,5472.0,27.0,32.0,0.0,4.5,152115.0,1.21248803,5.0,1.10053509,2050000
-119.093056,35.328327,2155.0,34.0,9.0,3.0,-1.0,113616.0,1.88758975,5.0,0.25640694,425000
-118.46548,34.40211,809.0,32.0,8.0,1.0,-1.0,84503.0,4.4336763,5.0,14.92417748,435000
-119.12036,35.414387,1859.0,21.0,4.0,1.0,-1.0,111084.0,4.30206196,5.0,13.65873167,431000
-119.133804,35.39266,1855.0,20.0,8.0,1.0,-1.0,111084.0,3.39586456,4.4,15.86060657,435000
-118.48656,35.125874,3264.0,37.0,6.0,0.0,4.493333333333334,82093.0,37.73836922,5.0,2.34624989,390000
-119.68687,36.74822,1591.0,41.0,13.0,2.0,4.295,78036.0,7.32221456,5.0,2.05732111,390000
-119.11641,35.407944,1552.0,25.0,6.0,1.0,4.25,111084.0,3.80951503,5.0,1.1631013,455000
-119.845474,36.805927,1416.0,53.0,15.0,0.0,-1.0,75491.0,5.01384744,5.0,17.4369976,352000
-119.903725,36.840843,1482.0,30.0,6.0,1.0,4.2,75491.0,6.81141373,5.0,3.31716534,395000
-118.476036,35.14924,1305.0,40.0,7.0,0.0,4.3,82093.0,37.63831007,5.0,5.57790602,315000
-119.058426,35.299118,1387.0,30.0,19.0,0.0,-1.0,96149.0,4.37597422,-1.0,13.45880757,345000
-122.062996,37.623028,1644.0,45.0,19.0,1.0,4.65,103039.0,4.32583731,5.0,67.7094591,309500
-118.491325,35.128536,1261.0,38.0,5.0,0.0,4.65,82093.0,37.41702614,5.0,37.71608861,319000
-119.23271,34.269,1440.0,44.0,16.0,2.0,4.2,96895.0,0.95978818,5.0,35.61712359,338600
-119.10176,35.317482,1557.0,38.0,9.0,2.0,-1.0,113616.0,2.67149725,5.0,0.42177754,420500
-119.863106,36.77469,1213.0,28.0,19.0,0.0,4.4,75491.0,7.28082613,5.0,0.5543829,350000
-121.56517,37.012638,908.0,44.0,19.0,0.0,4.15,128977.0,9.09761931,5.0,9.93785021,440000
-119.66913,36.813896,2038.0,38.0,14.0,0.0,-1.0,113672.0,4.08357841,5.0,0.16149978,450000
-119.68404,36.825836,1528.0,20.0,15.0,0.0,-1.0,113672.0,2.93648312,5.0,1.15364198,430000
-119.84651,36.803555,1104.0,52.0,16.0,0.0,4.65,75491.0,5.1715676,5.0,6.11581503,340000
-119.89296,36.82883,1406.0,32.0,13.0,2.0,-1.0,75491.0,6.43786313,4.3,0.04952181,392000
-119.85746,36.772575,1388.0,39.0,25.0,0.0,4.65,75491.0,7.21237596,5.0,1.289406,322000
-119.7694,36.847374,1329.0,40.0,16.0,0.0,-1.0,104428.0,1.04468144,4.3,9.25415857,399000
-118.65933,35.16871,1224.0,50.0,0.0,1.0,-1.0,82093.0,27.68140406,4.2,0.13443688,232000
-118.5055,35.142147,1705.0,0.0,3.0,0.0,-1.0,82093.0,36.30030769,4.2,0.93421681,460000
-122.08703,37.620834,1060.0,27.0,18.0,1.0,4.65,102220.0,4.50776213,5.0,1.96197694,295000
-118.50292,35.142204,1304.0,32.0,3.0,0.0,-1.0,82093.0,36.43188394,4.2,11.94887958,365000
-119.74486,36.861515,1887.0,30.0,12.0,1.0,4.2,104428.0,1.23969026,5.0,0.16542907,499000
-118.51146,35.147636,2032.0,48.0,3.0,0.0,4.2,82093.0,35.83955708,5.0,1.96197694,410000
-119.68109,36.82501,1778.0,47.0,15.0,0.0,-1.0,113672.0,3.10435333,5.0,0.53012707,475000
-119.69166,36.843994,1550.0,31.0,12.0,0.0,-1.0,113672.0,2.0651183,4.5,1.40412216,469000
-118.65536,35.171963,819.0,50.0,0.0,1.0,3.911111111111111,82093.0,27.77691551,5.0,52.59750339,289000
-119.6735,36.724976,2407.0,18.0,8.0,1.0,-1.0,78036.0,9.07525066,5.0,1.96197694,479000
-119.86988,36.820137,1872.0,16.0,14.0,1.0,-1.0,75491.0,5.50163657,5.0,0.03515755,395000
-119.66535,36.726204,1275.0,16.0,3.0,2.0,4.645454545454546,78036.0,9.15792165,5.0,1.98778527,415000
-121.98687,36.97752,653.0,36.0,21.0,1.0,4.4,101291.0,0.96880199,5.0,54.5101535,322500
-119.79697,37.166985,1782.0,16.0,1.0,0.0,4.2,90838.0,21.25244774,5.0,10.82443222,294950
-119.22357,34.262257,882.0,48.0,14.0,3.0,-1.0,96895.0,0.67403768,5.0,15.03901854,450000
-119.088974,35.30506,1298.0,31.0,12.0,0.0,-1.0,96149.0,3.4980534,5.0,14.93705205,377000
-119.75318,36.869705,1390.0,26.0,9.0,2.0,-1.0,104428.0,1.79905058,5.0,4.96066604,395000
-119.155,35.379574,1789.0,35.0,6.0,0.0,-1.0,124885.0,3.81956303,5.0,6.67406518,485000
-119.89946,36.839603,1460.0,32.0,6.0,2.0,-1.0,75491.0,6.5956044,5.0,6.29000882,413000
-118.44706,35.115833,1676.0,32.0,8.0,0.0,4.2,82093.0,39.29512923,5.0,4.30373114,395000
-118.66508,35.15817,1504.0,47.0,0.0,1.0,4.4,82093.0,27.74385124,5.0,0.16279338,390000
-119.72711,36.75612,1070.0,75.0,25.0,3.0,4.2,78036.0,6.40866675,5.0,2.19431044,264000
-119.76082,37.172646,1608.0,3.0,1.0,1.0,4.2,90838.0,21.65992421,5.0,0.60258254,385000
-119.74475,36.848904,1465.0,36.0,11.0,0.0,-1.0,104428.0,0.90295471,5.0,2.42866068,408449
-117.38464,33.978752,1080.0,98.0,16.0,2.0,-1.0,78750.0,1.58240076,5.0,7.5782246,412000
-118.50926,35.151188,1273.0,47.0,0.0,0.0,-1.0,82093.0,35.8561453,5.0,2.55318003,355000
-121.57795,36.989517,2654.0,21.0,13.0,2.0,4.15,128977.0,10.29893122,5.0,3.03411217,350000
-119.76062,36.8572,1596.0,33.0,14.0,1.0,-1.0,104428.0,1.21116209,5.0,66.61926223,446000
-119.68179,36.727978,1980.0,66.0,9.0,2.0,-1.0,78036.0,8.73450767,5.0,69.87834705,472900
-119.07846,35.297676,1475.0,23.0,12.0,0.0,-1.0,96149.0,4.08758686,5.0,74.92969445,385000
-118.602844,35.18192,2451.0,37.0,1.0,0.0,-1.0,82093.0,30.16533045,5.0,68.12856687,280500
-119.88362,36.784714,1360.0,31.0,13.0,0.0,-1.0,75491.0,7.54684616,-1.0,12.5469524,315000
-118.42817,35.12144,1381.0,17.0,9.0,0.0,4.9,82093.0,39.19686558,5.0,73.27145708,415000
-119.12368,35.319828,2066.0,30.0,4.0,1.0,4.0,113616.0,2.99229789,5.0,80.03558834,457000
-119.68079,36.746174,1357.0,36.0,9.0,3.0,4.15,78036.0,7.56653006,5.0,69.358662,400000
-118.50524,35.15196,1165.0,37.0,2.0,0.0,4.0,82093.0,36.04404833,5.0,73.48608716,333000
-119.11835,35.36715,2550.0,24.0,14.0,1.0,4.0,111084.0,1.59171619,5.0,75.33602866,499777
-119.12246,35.289845,1727.0,11.0,1.0,0.0,-1.0,113616.0,4.81425084,5.0,68.58568111,424900
-119.12517,35.41727,2008.0,18.0,3.0,1.0,4.6,111084.0,4.58605296,5.0,70.30380784,410000
-119.12536,35.422737,1589.0,17.0,3.0,1.0,-1.0,111084.0,4.93895943,5.0,69.32348408,435000
