livingArea,years_since_built,GasStation_Count,GolfCourse_Count,average_bar_rating,household_income,TraderJoes_distance,best_school_rating,coast_distance,price
7.519692404116539,47.0,6.0,2.0,4.4,11.896519808660177,1.4322322542861896,5.0,7.44683129,1285000
7.892452043520352,45.0,9.0,1.0,4.4,11.896519808660177,1.4326985239077379,5.0,7.47693262,1569880
7.80710329012598,37.0,12.0,0.0,-1.0,11.896519808660177,1.2207344802598277,5.0,7.57173321,1680000
7.566828479208331,44.0,9.0,1.0,-1.0,11.896519808660177,1.389907627902078,5.0,8.06887228,1138000
7.566828479208331,45.0,10.0,2.0,-1.0,11.896519808660177,1.3565210549490232,5.0,7.64750987,1107000
7.489412083508719,46.0,10.0,1.0,4.3,11.896519808660177,1.155801696101826,5.0,8.08953924,1289000
7.599901959208498,40.0,11.0,1.0,-1.0,11.896519808660177,1.3501804536440265,5.0,1.91219997,1386000
7.632885505395133,47.0,10.0,1.0,4.1,11.896519808660177,1.2292353461830816,5.0,2.03717459,1280000
7.506042178518122,25.0,3.0,3.0,-1.0,12.133507329024972,1.4695226272025268,5.0,1.57354816,1480000
7.573017256052546,25.0,3.0,3.0,4.56,12.133507329024972,1.441323851103194,5.0,1.45696863,1668888
7.312553498102598,29.0,6.0,2.0,-1.0,12.133507329024972,1.3501314882041735,5.0,1.94006596,1240000
7.335633981927201,28.0,6.0,2.0,-1.0,12.133507329024972,1.3605070403676265,5.0,1.61854656,1282000
7.270312886079025,38.0,6.0,2.0,-1.0,12.133507329024972,1.1816310097713338,4.6,1.7123042,1416000
7.368339686311381,26.0,6.0,2.0,-1.0,12.133507329024972,1.3136923237077975,-1.0,1.94147221,1358500
7.072421900537371,36.0,6.0,2.0,-1.0,12.133507329024972,1.311956551401693,5.0,3.08814095,1130000
7.8655717576847906,35.0,6.0,4.0,4.166666666666666,12.133507329024972,1.0020946591897357,5.0,4.35463007,2000000
7.891330757661889,19.0,0.0,4.0,-1.0,12.133507329024972,0.5856752207051984,5.0,1.14750512,2408888
7.880804344674901,9.0,2.0,4.0,-1.0,12.133507329024972,0.6914999045454903,5.0,1.70006547,2499000
7.123672785204607,36.0,7.0,3.0,-1.0,12.133507329024972,1.280621007644528,5.0,1.77141097,1180000
7.198183577101943,22.0,6.0,3.0,4.3,12.133507329024972,1.2198972948910174,5.0,2.18877384,1175000
8.062432791583195,25.0,3.0,3.0,-1.0,12.133507329024972,1.5218858627618799,5.0,2.43699433,2500000
7.706612913964197,38.0,6.0,2.0,-1.0,12.133507329024972,1.2021143955535825,5.0,2.45494779,2200000
7.601402334583733,33.0,6.0,2.0,-1.0,12.133507329024972,1.1124421471192876,5.0,4.39254049,1385000
7.601402334583733,32.0,6.0,2.0,4.3,12.133507329024972,1.0990856266260214,5.0,0.52121789,1600101
7.640603826393634,28.0,6.0,4.0,-1.0,12.133507329024972,0.8985263311023167,5.0,3.00382454,1915000
7.491087593534876,26.0,4.0,4.0,3.85,12.133507329024972,0.8745424001026662,5.0,12.62300826,1500000
8.025516386489008,33.0,5.0,2.0,-1.0,12.133507329024972,0.9604367381410764,5.0,11.82354059,2370000
7.835579246669965,25.0,1.0,2.0,4.46,12.133507329024972,1.1059996249837205,5.0,11.44100557,2350000
7.741967899820685,35.0,1.0,4.0,-1.0,12.133507329024972,0.8258624621314175,5.0,11.18720361,2425000
7.9102237070973445,20.0,0.0,4.0,4.38421052631579,12.133507329024972,0.544177502799341,5.0,9.12398869,2155000
7.38770923908104,21.0,2.0,4.0,-1.0,12.133507329024972,0.4199631418729187,5.0,12.83280648,1515000
7.694392802629421,40.0,3.0,0.0,4.6,12.04030727557193,1.12139180742022,5.0,9.87762733,1575000
7.551186867296149,41.0,3.0,0.0,-1.0,12.04030727557193,1.099550641610584,5.0,10.02054289,1320000
7.779466967458324,39.0,3.0,0.0,-1.0,12.04030727557193,1.0459670703167205,5.0,2.02222839,1791000
7.278628942320682,28.0,12.0,0.0,4.3,12.04030727557193,0.9840802615022841,5.0,0.76777195,1220000
7.399398083331354,29.0,2.0,0.0,-1.0,12.04030727557193,1.3603306574103715,5.0,1.09080405,1229000
7.550135342488429,53.0,9.0,0.0,-1.0,12.04030727557193,0.8751521914251901,4.6,16.46806965,1600000
7.504942068396171,53.0,9.0,0.0,-1.0,12.04030727557193,0.7844344657272462,5.0,1.40259012,1315000
7.132497551660044,52.0,8.0,0.0,-1.0,12.04030727557193,0.9020102129140493,5.0,2.3298382,1235000
8.160232492367689,27.0,7.0,0.0,-1.0,12.04030727557193,1.0138917003628216,5.0,0.68396821,2425000
8.134174272137903,23.0,5.0,0.0,4.300000000000001,12.04030727557193,0.9060275087152946,5.0,1.79795525,2395000
7.951559331155252,24.0,12.0,0.0,4.05,12.04030727557193,0.6978380064134562,5.0,1.01380838,2060024
7.562681246721884,21.0,3.0,0.0,4.14,12.04030727557193,1.414170564118922,5.0,1.13161464,1420000
7.340835554123275,52.0,5.0,0.0,4.21,12.04030727557193,0.9850987308065622,5.0,0.74576138,1200000
8.047509510981422,25.0,7.0,0.0,-1.0,12.04030727557193,1.0590156472626566,5.0,0.47700797,2230000
7.758760544157663,25.0,12.0,0.0,-1.0,12.04030727557193,0.741861265644961,5.0,0.60811167,1825000
7.91644286012226,34.0,7.0,0.0,4.4,12.04030727557193,1.0668718999964235,5.0,11.43486498,1835000
7.634820677745543,22.0,14.0,0.0,-1.0,12.04030727557193,0.4038456040858427,5.0,0.84928455,1467300
8.400884069015854,10.0,2.0,0.0,-1.0,12.04030727557193,1.810865661259026,5.0,0.97645953,2435000
7.469654172932128,22.0,14.0,0.0,-1.0,12.04030727557193,0.3813493329484213,5.0,2.06716185,1129500
7.868254265520613,22.0,12.0,0.0,-1.0,12.04030727557193,0.7721253803074505,5.0,0.38190979,1950000
7.630946580890459,40.0,2.0,0.0,-1.0,12.04030727557193,1.097325955028953,5.0,2.15073367,1706000
7.470224135899966,39.0,4.0,0.0,-1.0,12.04030727557193,1.197032620869851,5.0,1.20562475,1525000
7.761319180947987,24.0,8.0,0.0,-1.0,12.04030727557193,1.2708976733690869,5.0,1.94427768,1750000
7.671360923190644,38.0,4.0,0.0,-1.0,12.04030727557193,1.1947698154331845,5.0,1.97093561,1730000
7.671360923190644,39.0,4.0,0.0,2.2,12.04030727557193,1.194380824017541,5.0,2.9702225,1630000
7.8336002236611035,27.0,11.0,0.0,-1.0,12.04030727557193,1.3939474216035792,5.0,2.05271537,1875000
7.350516171833998,29.0,3.0,0.0,-1.0,12.04030727557193,1.3814338127698786,5.0,0.92074339,1120000
8.093156697722637,37.0,1.0,0.0,-1.0,12.04030727557193,1.3202418651672656,5.0,1.27623358,1850000
8.10832229017324,38.0,2.0,0.0,4.5,12.04030727557193,1.3623528210289417,5.0,2.47545977,2385000
7.658227526161352,54.0,9.0,0.0,4.5,12.04030727557193,0.8453274604235725,5.0,2.73495602,1651000
8.369620826949102,17.0,2.0,1.0,4.3,11.66944191558223,1.9211849097898404,5.0,3.23832231,1189000
7.396335293800808,28.0,2.0,1.0,4.3,11.66944191558223,1.8996829716275623,5.0,3.02825913,1189000
8.19671240721307,18.0,7.0,1.0,4.0,11.66944191558223,1.9913394391562305,5.0,2.71941832,1150000
6.532334292222349,98.0,10.0,1.0,3.1,11.66944191558223,2.098505171720088,5.0,3.18360517,1100000
8.160803920954665,93.0,14.0,1.0,3.1,11.274046255019954,1.2922650376687275,5.0,0.22355475,1275000
6.962243464266207,31.0,10.0,0.0,-1.0,11.722651401343093,0.9433253763509081,5.0,2.27136456,2285000
7.520234556474628,19.0,16.0,0.0,4.4,11.722651401343093,0.603597566789284,5.0,3.6923191,1225000
7.036148493750536,45.0,11.0,0.0,5.0,11.722651401343093,0.6904959591763702,5.0,1.37502785,1150000
6.992096427415888,36.0,11.0,0.0,-1.0,11.722651401343093,0.6912504278613216,5.0,1.70772,1230000
7.1308988302963465,62.0,10.0,0.0,-1.0,11.722651401343093,0.9405950544555708,5.0,1.00119892,1900000
7.383989457978509,45.0,11.0,0.0,4.4,11.722651401343093,0.6963370076477902,5.0,0.19730327,1325000
6.90975328164481,62.0,10.0,0.0,-1.0,11.722651401343093,0.924695857631407,5.0,3.0425822,1800000
7.1785454837637,44.0,13.0,0.0,-1.0,11.722651401343093,0.6905695563391473,5.0,0.42032835,1325000
7.459338895220295,44.0,13.0,0.0,-1.0,11.722651401343093,0.6784313468640785,5.0,4.29213686,1299000
7.359467638255621,65.0,10.0,0.0,4.3,11.722651401343093,0.8942531135652214,5.0,2.01087671,2300000
6.726233402358747,93.0,11.0,0.0,-1.0,11.722651401343093,0.8488452440000053,5.0,0.36377677,2160000
6.947937068614969,64.0,12.0,0.0,4.3,11.722651401343093,0.9197870566012797,5.0,2.89341813,1950000
6.932447891572509,64.0,12.0,0.0,-1.0,11.722651401343093,0.9050726478013549,5.0,0.78481291,2075000
7.483806687665835,51.0,13.0,0.0,-1.0,11.722651401343093,0.7329250365572477,-1.0,0.80943806,2125000
7.443078374348515,35.0,10.0,3.0,4.5,11.819107846481568,1.2598658829668439,5.0,2.78459533,1235000
7.273092595999522,34.0,4.0,2.0,4.65,11.819107846481568,0.0953879222368491,5.0,0.8267918,1120000
7.52294091807237,31.0,4.0,2.0,4.5,11.819107846481568,0.24963862824539124,5.0,4.57529377,1250000
7.755767170102998,39.0,6.0,2.0,-1.0,11.819107846481568,0.6325849355480372,5.0,3.63369205,1700000
7.908019444632471,26.0,18.0,1.0,-1.0,11.819107846481568,1.1476248661970947,5.0,4.33360574,1794000
7.288927694521257,36.0,10.0,2.0,4.633333333333333,11.819107846481568,1.24785043315701,5.0,4.80506259,1220000
7.465082736399547,53.0,13.0,2.0,-1.0,11.819107846481568,1.4074512866263915,5.0,4.39473618,1410000
7.784473235736469,24.0,21.0,1.0,4.5,11.819107846481568,1.1455831926375781,5.0,4.24332262,1910000
7.935945103353701,20.0,19.0,1.0,4.5,11.819107846481568,1.020884917976479,5.0,5.22813851,2000000
7.768533300926033,28.0,19.0,0.0,-1.0,11.819107846481568,1.0464485629335052,5.0,2.88400695,1628500
7.968665700466235,34.0,9.0,1.0,-1.0,11.819107846481568,1.295968112372326,5.0,1.06275976,2200000
8.021912778985708,37.0,6.0,4.0,4.4,11.819107846481568,1.1932033099399162,5.0,0.86476652,2275500
7.446585099157725,47.0,7.0,4.0,4.4,11.819107846481568,1.1319171369072556,5.0,3.08949946,1680000
7.56164174558878,35.0,6.0,4.0,-1.0,11.819107846481568,1.3042801239670134,5.0,9.566245,1750000
7.856319571406588,32.0,7.0,3.0,-1.0,11.819107846481568,0.798131050795789,5.0,18.16617365,1675000
7.469654172932128,66.0,25.0,1.0,-1.0,11.236486616597794,1.7634703675588081,5.0,16.17018198,1220000
7.411556287811163,60.0,11.0,2.0,4.5,11.804811189682583,1.0663966564106047,5.0,16.04547286,1100000
8.006700845440367,66.0,15.0,2.0,-1.0,11.647849637226749,1.4020046334956335,5.0,18.05242565,1777000
7.717351272185329,61.0,14.0,2.0,-1.0,11.647849637226749,1.4669140738324589,5.0,16.37037576,1220000
7.719573989259581,45.0,7.0,2.0,-1.0,11.647849637226749,0.6741661603522067,4.6,16.43876184,1325000
7.769800996003896,54.0,8.0,1.0,-1.0,11.647849637226749,1.461271015681202,5.0,16.37594135,1350000
7.835974581721566,49.0,7.0,1.0,-1.0,11.647849637226749,1.4612361264642968,3.3,18.1132658,1375000
7.769800996003896,55.0,8.0,1.0,-1.0,11.647849637226749,1.4783210721447915,5.0,16.12413857,1500000
8.1786387885907,43.0,7.0,2.0,-1.0,11.647849637226749,0.7020901626234882,-1.0,17.64643251,1675000
7.6953031349635665,56.0,9.0,1.0,4.7,11.647849637226749,1.5047092793186667,5.0,17.81765868,1350000
7.611347717403621,48.0,12.0,1.0,-1.0,11.647849637226749,0.5706376972014426,5.0,18.39352576,1350000
7.888334500738654,45.0,9.0,2.0,-1.0,11.647849637226749,0.5588258417243404,5.0,17.45587169,1425000
8.107418811719974,10.0,6.0,1.0,-1.0,11.647849637226749,0.9386171990563597,5.0,17.02423604,2205000
7.810758116529357,48.0,12.0,2.0,-1.0,11.647849637226749,0.6458174052534044,5.0,16.83695498,1370000
7.453561871643373,59.0,12.0,3.0,-1.0,11.647849637226749,0.7989022628661128,5.0,17.02745659,1100000
7.403670290012373,60.0,12.0,1.0,-1.0,11.647849637226749,1.2489049215080184,5.0,15.82673818,1105000
7.476472381163905,55.0,18.0,3.0,-1.0,11.647849637226749,0.21197105880564565,5.0,16.94073447,1275000
7.313886831633462,67.0,17.0,4.0,-1.0,11.647849637226749,0.935817768257471,5.0,16.62675928,1195000
7.546446273746024,24.0,17.0,3.0,-1.0,11.647849637226749,0.15003655985826372,5.0,15.33585961,1200000
7.711548979629146,42.0,10.0,0.0,4.2,11.647849637226749,1.4049861633449514,5.0,16.30116721,1210000
7.672292455628756,69.0,17.0,4.0,-1.0,11.647849637226749,1.1490887762264355,5.0,16.45955442,1430000
7.390798521735676,66.0,13.0,1.0,4.4,11.647849637226749,1.4046576442335086,5.0,14.24598309,1100000
7.8928255262511176,20.0,15.0,2.0,4.300000000000001,11.647849637226749,1.3116056742301545,5.0,14.17011097,1190000
7.60688453121963,66.0,22.0,4.0,4.4,11.35300316131972,1.353023369220291,5.0,14.69640885,1639000
7.520776415062797,67.0,23.0,4.0,-1.0,11.35300316131972,1.37879448472431,5.0,0.84750037,1160000
7.847762537473608,24.0,17.0,4.0,4.4,11.35300316131972,1.2447768844457292,4.8,2.99787557,1430000
7.579167967396076,51.0,27.0,3.0,-1.0,11.35300316131972,1.3765116308709566,5.0,2.230594,1430000
7.4073177104694174,64.0,15.0,4.0,-1.0,11.35300316131972,1.4210410857029754,-1.0,2.73081667,1307500
8.059276223305648,64.0,14.0,4.0,4.7,11.35300316131972,1.4100908064186237,5.0,3.24916904,1675000
7.713784616598755,52.0,26.0,4.0,-1.0,11.35300316131972,1.1320084727782227,5.0,14.47798761,1200500
7.351158226430694,68.0,25.0,4.0,-1.0,11.35300316131972,1.2725965869079567,5.0,13.08699673,1300000
7.379008127628304,52.0,24.0,4.0,4.0,11.35300316131972,1.1070298017918292,5.0,11.80176413,1215000
7.40184157874383,69.0,25.0,2.0,3.9,11.35300316131972,1.345429503701868,5.0,13.12569812,1180000
7.504942068396171,69.0,25.0,1.0,4.266666666666667,11.35300316131972,1.3607765280037027,5.0,14.08401314,1250000
8.108021221376747,60.0,11.0,4.0,4.2,11.35300316131972,1.3748679804660018,5.0,15.3751068,1855000
7.851661177889265,59.0,12.0,4.0,4.35,11.35300316131972,1.3959544122222058,5.0,15.36841369,1550000
7.661997558901893,29.0,22.0,4.0,-1.0,11.35300316131972,1.004886408864176,5.0,15.08307277,1265000
7.682943169878292,29.0,23.0,4.0,4.2,11.35300316131972,1.006766298291521,5.0,14.70327831,1285000
7.707512194600341,52.0,26.0,4.0,4.2,11.35300316131972,1.144175642757325,5.0,15.69718648,1255000
7.71244383427499,24.0,18.0,4.0,3.88125,11.35300316131972,1.2467372215212116,5.0,13.9257046,1360000
8.50086053679534,60.0,22.0,4.0,-1.0,11.35300316131972,0.9385034838576907,5.0,12.31997157,1750000
7.875119281040293,59.0,17.0,4.0,-1.0,11.35300316131972,1.4316432943735922,5.0,12.99483257,1610000
7.460490305825338,21.0,11.0,3.0,4.675,11.582843241933544,1.2294905602942954,5.0,12.0770107,1210000
7.58629630715272,52.0,13.0,4.0,4.675,11.582843241933544,1.1157072273380166,5.0,11.98790964,1425000
7.937731775260109,59.0,9.0,3.0,-1.0,11.582843241933544,1.0917215251284713,5.0,12.28531087,1410000
7.56164174558878,48.0,8.0,3.0,-1.0,11.582843241933544,1.0426355563674385,5.0,12.30449887,1280000
7.635303886259415,59.0,11.0,4.0,-1.0,11.582843241933544,1.0503871388480035,5.0,12.34168716,1100000
7.75491027202143,59.0,9.0,3.0,4.2,11.582843241933544,1.0632961058389507,5.0,12.47320573,1670000
7.627057417018934,60.0,11.0,4.0,3.8,11.582843241933544,0.9910936050996195,5.0,11.9564929,1320000
7.763871287820222,59.0,9.0,3.0,3.8,11.582843241933544,1.058595237455159,5.0,11.86155287,1380000
8.160803920954665,21.0,11.0,2.0,3.995,11.582843241933544,1.2404713898878985,5.0,12.52977976,1860000
7.859026979751538,22.0,12.0,2.0,-1.0,11.582843241933544,1.2380989757727074,5.0,12.16371121,1620000
7.911690520708339,45.0,7.0,4.0,4.266666666666667,11.582843241933544,0.8785598341545353,5.0,11.73110021,1550000
7.777373602657861,60.0,9.0,3.0,-1.0,11.582843241933544,0.9803966131866124,5.0,11.60062639,1360000
7.550135342488429,48.0,13.0,3.0,4.442857142857143,11.582843241933544,1.1734206193230756,5.0,11.51355184,1220000
7.550135342488429,48.0,12.0,3.0,4.442857142857143,11.582843241933544,1.2099375696907082,5.0,11.94178546,1329000
7.280008252884188,47.0,13.0,3.0,4.2,11.582843241933544,1.2325301586839568,5.0,12.18997712,1160000
7.553286605600419,47.0,9.0,3.0,4.25,11.582843241933544,1.0170384613733825,5.0,13.07460406,1360000
8.110727582974489,96.0,15.0,2.0,-1.0,11.582843241933544,1.3948349933691768,5.0,13.0966008,1300000
7.7886260656250315,59.0,10.0,4.0,4.25,11.78589483445527,1.18919640609093,5.0,13.14040793,1565000
7.591357046698551,73.0,13.0,4.0,-1.0,11.78589483445527,1.4072258975269527,5.0,15.48115366,1250000
8.021584533455107,49.0,11.0,4.0,-1.0,11.78589483445527,1.3145587684165858,5.0,16.44346656,2100000
8.24301946898925,22.0,20.0,4.0,4.3,11.78589483445527,0.9753215044226948,5.0,15.58295697,2400000
7.631916513071252,61.0,22.0,4.0,-1.0,11.78589483445527,0.5968751283045993,5.0,16.25974759,1150000
8.37516869138682,22.0,21.0,4.0,-1.0,11.78589483445527,0.9271391068896802,5.0,14.94982431,2000000
7.803435056952168,60.0,22.0,4.0,-1.0,11.78589483445527,0.6608924910275908,5.0,16.96820205,1170000
7.569411792450712,59.0,16.0,4.0,-1.0,11.78589483445527,1.23228958606468,5.0,13.79490551,1350000
7.973155433444133,23.0,16.0,3.0,4.433333333333334,11.78589483445527,0.26174939855310453,5.0,17.22081319,1850000
8.00903068506973,59.0,13.0,4.0,-1.0,11.78589483445527,1.0581085421127097,5.0,16.66413684,1475000
7.896924656268864,23.0,13.0,4.0,-1.0,11.78589483445527,0.24176749207539766,5.0,14.34540726,1820000
7.970049304976135,47.0,18.0,4.0,-1.0,11.78589483445527,0.44908553855151595,5.0,14.78322797,1150000
7.601901959875166,74.0,16.0,4.0,4.45,11.78589483445527,1.2161619459827753,5.0,14.4302197,1803000
7.597396320212795,69.0,17.0,4.0,-1.0,11.78589483445527,1.288196086438725,4.8,14.21340163,1275000
7.926602599181384,51.0,16.0,4.0,4.5,11.78589483445527,1.314304359866113,5.0,15.00713515,1450000
7.772331575169614,47.0,13.0,4.0,-1.0,11.78589483445527,1.343949851390509,5.0,14.48461282,1400000
7.759614150696903,56.0,17.0,4.0,-1.0,11.78589483445527,1.2835193972625976,5.0,15.00069737,1337000
8.235095497258357,57.0,16.0,4.0,-1.0,11.78589483445527,1.3220255289463148,4.2,13.32445585,1975000
7.372118028337787,67.0,18.0,4.0,-1.0,11.78589483445527,1.3112670565095552,4.8,8.96222635,1646500
7.978653729082731,60.0,12.0,4.0,-1.0,11.78589483445527,1.286573484979853,5.0,8.58416927,1875000
7.631431664576906,71.0,14.0,0.0,-1.0,11.418438945864281,1.8155159315713667,5.0,10.02651733,1150000
7.691200097522863,65.0,15.0,0.0,-1.0,11.418438945864281,1.7674342556384044,5.0,9.61544466,1150000
7.459914766241105,70.0,20.0,0.0,-1.0,11.418438945864281,1.8381237838785423,5.0,10.21400787,1130000
7.53955882930103,68.0,22.0,0.0,-1.0,11.418438945864281,1.9016698455540058,5.0,9.06851348,1191000
7.3277805384216315,70.0,21.0,1.0,-1.0,11.418438945864281,1.774047685893444,5.0,10.33918271,1110000
7.518607216815252,75.0,23.0,0.0,-1.0,11.418438945864281,1.9682692131634956,5.0,7.4641614,1800000
7.349873704738337,65.0,22.0,2.0,-1.0,11.418438945864281,1.7364670028366287,5.0,7.39595957,1155000
8.004031507852698,11.0,24.0,3.0,4.5,11.316277777459984,1.740933558582161,5.0,6.96211941,1170000
7.499423290592229,66.0,28.0,3.0,-1.0,11.316277777459984,1.7838396685690796,5.0,7.29343995,1170000
7.650168700845001,67.0,28.0,3.0,-1.0,11.316277777459984,1.7621440293826318,5.0,6.22186083,1200000
7.517520850603031,65.0,15.0,3.0,-1.0,11.744862242306379,0.8082908338870175,5.0,4.39756621,1135000
7.459914766241105,60.0,18.0,3.0,-1.0,11.744862242306379,0.8554194026279447,4.8,4.44975373,1125000
7.2399325913204695,59.0,16.0,3.0,-1.0,11.744862242306379,0.9403871004048967,5.0,5.21226385,1200000
7.835183755266748,52.0,18.0,3.0,-1.0,11.744862242306379,0.9564728903829995,5.0,3.95395988,1298800
7.981049759665957,63.0,23.0,2.0,-1.0,11.744862242306379,1.1673006902532488,5.0,3.91426205,1325000
7.428333194190806,59.0,18.0,3.0,-1.0,11.744862242306379,1.0204167846961707,5.0,4.33167292,1100000
7.304515946460155,59.0,17.0,3.0,-1.0,11.744862242306379,1.0570452944822841,5.0,4.57368622,1200000
7.396948602621014,60.0,20.0,3.0,4.366666666666666,11.744862242306379,0.875499116059129,5.0,4.77601246,1100000
7.576097340623111,61.0,18.0,3.0,3.988888888888889,11.744862242306379,1.0041610938305412,5.0,4.85598374,1400000
7.555905093611346,62.0,19.0,3.0,3.988888888888889,11.744862242306379,0.9447507948003386,5.0,4.83009262,1180000
7.578145472419466,61.0,21.0,3.0,-1.0,11.744862242306379,1.0416394787791527,5.0,5.50484392,1200000
7.532623618788788,61.0,21.0,2.0,4.6,11.744862242306379,1.0811141316394672,5.0,27.82095527,1231000
7.7488913372555315,65.0,22.0,2.0,4.6,11.744862242306379,1.0596421513180894,5.0,28.94593668,1270000
7.399398083331354,53.0,11.0,2.0,4.433333333333333,11.70381025242467,2.043385779979678,5.0,29.29025672,1150000
7.510430556378006,37.0,10.0,1.0,-1.0,11.70381025242467,2.2168021705995433,5.0,28.72564714,1115000
7.902487437162855,47.0,5.0,0.0,4.366666666666666,11.70381025242467,2.343631850413228,5.0,29.14910122,1372000
7.68017564043659,55.0,11.0,2.0,4.389999999999999,11.70381025242467,2.1270398923501928,5.0,27.52273945,1100000
8.395929103923198,37.0,6.0,0.0,4.33,11.70381025242467,2.331329250881607,5.0,30.32394104,2100000
7.97349996402463,34.0,8.0,0.0,-1.0,11.70381025242467,2.2332020078836603,5.0,27.52820876,1115000
7.594381242551817,45.0,5.0,2.0,-1.0,11.70381025242467,2.2043072028905355,4.7,29.87347629,1100000
7.621195162809845,51.0,6.0,0.0,-1.0,11.70381025242467,2.256590171092353,5.0,28.95359643,1100000
8.164794804244766,23.0,5.0,2.0,4.300000000000001,11.70381025242467,2.222490559394236,5.0,30.13014818,1165000
8.061486866871327,23.0,8.0,2.0,4.300000000000001,11.70381025242467,2.0412281937637746,5.0,30.90222989,1255000
7.927685045615778,48.0,5.0,2.0,-1.0,11.70381025242467,2.233697478110281,5.0,31.08364908,1600000
8.180320874773685,19.0,1.0,2.0,-1.0,11.70381025242467,2.1370959544364267,5.0,16.17418511,1475000
8.289037098278483,20.0,1.0,2.0,-1.0,11.70381025242467,2.1266618373455137,5.0,17.35404228,1525000
8.00836557031292,47.0,22.0,1.0,-1.0,11.574011156948067,1.3515139026290903,5.0,17.52039838,1500000
7.16703787691222,53.0,16.0,2.0,-1.0,11.574011156948067,1.253829967620715,5.0,17.6739765,1130000
7.610357618312838,59.0,13.0,2.0,-1.0,11.574011156948067,1.2910932826138026,5.0,17.06434194,1150000
7.592366128519796,56.0,11.0,2.0,4.35,11.574011156948067,1.2632296243042607,5.0,16.53955769,1187000
7.628031126930335,57.0,19.0,3.0,-1.0,11.574011156948067,0.955546367494563,4.7,16.59790156,1372000
7.62608275807238,59.0,20.0,3.0,-1.0,11.574011156948067,0.8615304238080393,4.7,9.88579036,1310000
7.62608275807238,59.0,20.0,3.0,-1.0,11.574011156948067,0.8663520984663231,5.0,16.34903715,1180000
7.631916513071252,56.0,17.0,3.0,-1.0,11.574011156948067,0.6255472795104667,5.0,0.98394375,1145000
7.793999089503996,60.0,18.0,3.0,4.3,11.574011156948067,0.5975764823236405,5.0,3.01874529,1312000
7.841492924460013,59.0,16.0,4.0,4.199999999999999,11.574011156948067,0.6750390739522988,5.0,2.33821615,1420000
7.805474625270857,49.0,25.0,1.0,-1.0,11.574011156948067,1.3676416432743466,5.0,3.28231523,1175000
7.6093665379542115,48.0,16.0,3.0,-1.0,11.574011156948067,0.45681997426680115,5.0,3.07422365,1100000
7.543802867501509,58.0,15.0,4.0,-1.0,11.574011156948067,0.5723942629166392,5.0,3.28679526,1125000
7.444248649496705,52.0,13.0,3.0,-1.0,11.574011156948067,0.6090076975503558,5.0,15.1485409,1165000
7.351158226430694,62.0,17.0,3.0,4.25,11.574011156948067,0.655519318944827,5.0,14.60939118,1207000
7.811163385025279,51.0,13.0,4.0,-1.0,11.574011156948067,0.5389361505783197,5.0,15.20766266,1250000
7.9617188159813645,48.0,24.0,1.0,-1.0,11.574011156948067,1.3239100380306885,5.0,14.43379315,1500000
7.6760099320288875,51.0,13.0,4.0,-1.0,11.574011156948067,0.5680830733684029,5.0,14.42118143,1100000
7.57353126274595,51.0,20.0,2.0,4.5,11.574011156948067,1.1591262847579014,5.0,9.97451495,1355000
7.792348924113037,47.0,24.0,1.0,-1.0,11.574011156948067,1.2588588877107831,4.7,10.11261025,1150000
7.661997558901893,61.0,19.0,3.0,-1.0,11.574011156948067,1.073270986390737,5.0,9.94521061,1435000
7.841492924460013,58.0,15.0,3.0,-1.0,11.574011156948067,0.7118476713149496,4.5,10.4523877,1320000
7.947325027016463,52.0,13.0,3.0,4.3,11.574011156948067,0.6669589939060111,5.0,10.66679568,1300000
7.523481312573497,56.0,18.0,3.0,-1.0,11.574011156948067,1.0433196567035559,5.0,10.6138026,1270000
7.57353126274595,53.0,25.0,1.0,4.3,11.574011156948067,1.2470224345423784,5.0,10.54076856,1200000
7.656337166430183,44.0,23.0,1.0,-1.0,11.574011156948067,1.3019945563114803,5.0,11.79657384,1200000
7.517520850603031,39.0,20.0,1.0,4.45,11.574011156948067,1.1845119370831358,5.0,11.86767807,1120000
7.517520850603031,37.0,20.0,1.0,-1.0,11.574011156948067,1.2083481226457011,5.0,11.53537506,1120000
7.700747794511798,60.0,12.0,3.0,-1.0,11.574011156948067,1.030899347720485,5.0,11.84475556,1200000
7.517520850603031,38.0,19.0,1.0,4.222222222222221,11.574011156948067,1.2029898143495559,5.0,11.12450074,1250000
8.230843564198235,21.0,6.0,2.0,-1.0,11.869907361794104,1.1753770111522766,5.0,11.23225114,2390000
7.860956364876389,34.0,10.0,3.0,-1.0,11.869907361794104,1.2150256044641723,5.0,12.53099269,1430000
8.242756345714477,22.0,6.0,3.0,-1.0,11.869907361794104,1.201739210711894,5.0,11.39711112,2405000
7.399398083331354,52.0,6.0,3.0,-1.0,11.869907361794104,0.9579170492400486,4.9,12.49163497,1310000
8.006700845440367,33.0,6.0,2.0,4.35,11.869907361794104,0.9433069725048004,5.0,0.51976339,1610000
7.496097345175956,39.0,2.0,2.0,2.1,11.869907361794104,0.5813532537084362,5.0,0.60326292,1232000
7.8383433155571165,40.0,2.0,1.0,4.3,11.869907361794104,1.013577941520971,5.0,8.50304941,1628888
7.516977224604321,54.0,2.0,2.0,-1.0,11.869907361794104,0.40452278426047444,5.0,1.36307619,1220000
7.7752758464868625,39.0,5.0,1.0,-1.0,11.869907361794104,0.8912358226622876,5.0,0.37545822,1600000
